NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
4,RIMANE,Davy,M.,DVG,Divers gauche,8277,"  54,13","  17,77",oui,97302,97302,ZC002
6,ADAM,Lénaïck,M.,ENS,Ensemble ! (Majorité présidentielle),7014,"  45,87","  15,06",non,97302,97302,ZC002
