NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
5,ISSA ABDOU,Issa,M.,DVC,Divers centre,9806,"  40,76","  19,67",non,97602,97602,ZM002
6,KAMARDINE,Mansour,M.,LR,Les Républicains,14250,"  59,24","  28,59",oui,97602,97602,ZM002
